name_index,sexe_index,count,idxmax,max,x,y,name,sexe,entropy,life
ROBERT,1,419100,1926,11583,58.248234,10.296904,ROBERT (M),1.0,4.136974032333325,0.5378151260504201
ROBERTE,2,11007,1932,318,54.34897,-3.6331112,ROBERTE (F),0.0,4.083347739769908,0.5126050420168067
ROBERTO,1,3710,1963,144,27.108007,-41.449203,ROBERTO (M),1.0,4.186657308264046,0.5882352941176471
ROBIN,1,48117,2013,2028,-21.510118,3.8562787,ROBIN (M),1.0,3.6275267118390104,0.2857142857142857
ROBINSON,1,1268,2005,70,-11.06318,15.933273,ROBINSON (M),1.0,3.397544937550827,0.2605042016806723
ROCH,1,2809,1928,52,43.506344,10.583349,ROCH (M),1.0,4.627207978554399,0.9915966386554622
RODOLPHE,1,23384,1973,1046,19.248257,-48.903694,RODOLPHE (M),1.0,4.345271746928711,0.7058823529411765
RODRIGUE,1,7903,1981,306,8.222832,-46.355427,RODRIGUE (M),1.0,3.949956540273872,0.4369747899159664
ROGER,1,423663,1925,13542,57.56801,9.783223,ROGER (M),1.0,4.046395920791173,0.4957983193277311
ROHAN,1,1144,2006,88,-10.514281,30.768747,ROHAN (M),1.0,3.2482326857085213,0.21008403361344538
ROLAND,1,132413,1947,3726,55.199867,-5.6809025,ROLAND (M),1.0,4.182317589323628,0.5714285714285714
ROLANDE,2,39936,1930,1421,57.869225,8.000825,ROLANDE (F),0.0,4.023897230405705,0.4957983193277311
ROLLAND,1,8945,1947,234,55.717,-2.352328,ROLLAND (M),1.0,4.1907831458414835,0.5714285714285714
ROLLANDE,2,2060,1920,76,56.722263,9.489324,ROLLANDE (F),0.0,4.02683373994715,0.48739495798319327
ROMAIN,1,191486,1987,9631,-13.954981,-31.718332,ROMAIN (M),1.0,3.806527493758918,0.31932773109243695
ROMAINE,2,1738,1908,48,46.906994,13.579838,ROMAINE (F),0.0,4.266030779283166,0.6134453781512605
ROMAN,1,8408,2004,415,-9.754857,12.075988,ROMAN (M),1.0,3.8779398752337797,0.31092436974789917
ROMANE,2,54195,2007,3199,-10.410584,17.52253,ROMANE (F),0.0,3.2123183633751538,0.21008403361344538
ROMARIC,1,4954,1988,175,-4.794385,-31.92077,ROMARIC (M),1.0,3.7250285139975245,0.37815126050420167
ROMEO,1,9179,2013,555,-34.430832,31.110672,ROMEO (M),1.0,3.853263152068353,0.25210084033613445
ROMUALD,1,19910,1973,955,8.087253,-52.45498,ROMUALD (M),1.0,3.873079043458748,0.33613445378151263
ROMY,2,8471,2017,1105,-61.67769,23.047405,ROMY (F),0.0,3.2148907724579514,0.1092436974789916
RONALD,1,3533,1981,116,24.95709,-32.411144,RONALD (M),1.0,4.263399755646925,0.6134453781512605
RONAN,1,15911,1979,424,0.87638247,-32.87137,RONAN (M),1.0,4.088970799424074,0.5210084033613446
RONY,1,1504,1972,68,12.412752,-49.245567,RONY (M),1.0,3.9814444550607364,0.47058823529411764
ROSA,2,17518,1901,468,43.35418,19.740417,ROSA (F),0.0,4.283680251002905,0.5630252100840336
ROSAIRE,1,1518,1954,36,49.41619,-10.794843,ROSAIRE (M),1.0,4.259194192640143,0.6386554621848739
ROSALIE,2,21101,1903,740,39.534885,28.620132,ROSALIE (F),0.0,4.140485532218322,0.453781512605042
ROSE,2,97375,2017,2506,36.675755,17.218584,ROSE (F),0.0,4.373966176894377,0.680672268907563
ROSE-MARIE,2,10695,1953,441,47.042904,-27.140354,ROSE-MARIE (F),0.0,4.150083357417142,0.47058823529411764
ROSELINE,2,18541,1950,696,49.85577,-20.898556,ROSELINE (F),0.0,4.193658277299052,0.5126050420168067
ROSELYNE,2,23945,1953,1036,48.89809,-26.420767,ROSELYNE (F),0.0,3.8879228652644535,0.40336134453781514
ROSEMONDE,2,2224,1951,71,52.213554,-12.357697,ROSEMONDE (F),0.0,4.202992016274842,0.5966386554621849
ROSETTE,2,5823,1934,169,54.19067,-5.9745975,ROSETTE (F),0.0,4.138358293590323,0.5462184873949579
ROSIE,2,1482,2016,114,-40.565807,31.575085,ROSIE (F),0.0,3.387667531323844,0.15126050420168066
ROSINE,2,9171,1949,233,47.382473,8.074104,ROSINE (F),0.0,4.4397470229336795,0.7226890756302521
ROSITA,2,2352,1963,72,38.80964,-29.012098,ROSITA (F),0.0,4.34822338303788,0.7478991596638656
ROSY,2,1037,2007,52,-39.828857,4.4011154,ROSY (F),0.0,4.088491789069927,0.5294117647058824
ROXANE,2,18652,2016,714,-11.261594,-6.115838,ROXANE (F),0.0,3.9312777871512057,0.40336134453781514
ROXANNE,2,3325,1993,159,-8.872465,-6.175168,ROXANNE (F),0.0,3.640924215913946,0.3025210084033613
ROZENN,2,4466,1973,172,12.731212,-50.187622,ROZENN (F),0.0,4.067895449085307,0.5126050420168067
RUBEN,1,13936,2013,1041,-34.994125,26.347689,RUBEN (M),1.0,3.389842951511808,0.2184873949579832
RUDDY,1,3307,1981,133,7.7652965,-44.916042,RUDDY (M),1.0,3.8957102428041135,0.42016806722689076
RUDY,1,20208,1980,1051,-6.9903183,-43.303654,RUDY (M),1.0,3.877863501848641,0.4117647058823529
RUI,1,1793,1972,153,18.03544,-57.569813,RUI (M),1.0,3.2890050891601987,0.17647058823529413
RUTH,2,2783,2001,50,31.139427,-14.035478,RUTH (F),0.0,4.685519311451501,0.9915966386554622
RYAD,1,3925,2010,198,-14.594685,15.441555,RYAD (M),1.0,3.4775234229418985,0.31092436974789917
RYAN,1,17902,2002,1201,-3.3563638,18.01892,RYAN (M),1.0,3.1717904131921757,0.19327731092436976
RYM,2,1088,2012,76,-39.604263,16.393345,RYM (F),0.0,3.4573402198995433,0.3025210084033613
SAAD,1,1967,2017,118,-41.132435,15.705059,SAAD (M),1.0,3.7734152114503674,0.3697478991596639
SABAH,2,3184,1980,140,4.089973,-47.868145,SABAH (F),0.0,3.873036681304099,0.47058823529411764
SABINE,2,63998,1971,3681,27.862299,-47.537033,SABINE (F),0.0,3.891796772692264,0.31092436974789917
SABRI,1,4745,2001,226,-9.016151,2.6644006,SABRI (M),1.0,3.7086674109635323,0.3697478991596639
SABRINA,2,95457,1981,7358,-6.9157953,-46.478703,SABRINA (F),0.0,3.443733273067184,0.2605042016806723
SABRINE,2,2410,1995,86,-13.889963,-7.939844,SABRINE (F),0.0,3.8444350018877196,0.4369747899159664
SACHA,1,45580,2013,3175,-33.505867,29.265257,SACHA (M),1.0,3.2662148998104246,0.21008403361344538
SACHA,2,3131,2009,192,-6.687961,14.139552,SACHA (F),0.0,3.3348802429290427,0.25210084033613445
SADIA,2,1845,1970,60,22.475603,-37.42929,SADIA (F),0.0,4.117426961379306,0.6218487394957983
SAFA,2,3380,2015,241,-35.921776,29.249105,SAFA (F),0.0,3.2165470631232003,0.23529411764705882
SAFAA,2,1023,2009,65,-30.199142,23.191584,SAFAA (F),0.0,3.3420674567600885,0.2857142857142857
SAFIA,2,6074,2012,226,-25.586863,-1.2514876,SAFIA (F),0.0,3.9241754093279018,0.453781512605042
SAFIYA,2,2409,2017,303,-59.730106,28.235268,SAFIYA (F),0.0,2.8258721518168692,0.12605042016806722
SAHRA,2,2359,1997,161,8.7238865,-1.5571674,SAHRA (F),0.0,3.6888044117762453,0.3277310924369748
SAID,1,12158,1975,330,16.376925,-37.1565,SAID (M),1.0,4.194588524343311,0.5798319327731093
SAIDA,2,3701,1984,151,4.009748,-47.199303,SAIDA (F),0.0,3.9153931382943408,0.4789915966386555
SAINT,1,1430,1911,48,49.676044,15.336985,SAINT (M),1.0,3.9122462730147705,0.46218487394957986
SAKINA,2,2933,2015,137,-35.935104,7.323092,SAKINA (F),0.0,3.897995638843547,0.47058823529411764
SALAH,1,3950,1968,108,17.64863,-34.63536,SALAH (M),1.0,4.178867651276292,0.5630252100840336
SALEM,1,1794,1980,48,15.986059,-33.390903,SALEM (M),1.0,4.136298408970447,0.5546218487394958
SALIHA,2,2816,1968,92,17.687721,-36.40587,SALIHA (F),0.0,4.080967215803413,0.5210084033613446
SALIM,1,9061,1980,244,-22.25917,-12.200313,SALIM (M),1.0,3.980569682313367,0.47058823529411764
SALIMA,2,6276,1979,243,7.396487,-45.899258,SALIMA (F),0.0,3.905081467581344,0.4789915966386555
SALMA,2,8301,2003,522,-17.627785,26.196432,SALMA (F),0.0,3.251194388539195,0.20168067226890757
SALOME,2,24503,2001,1130,-12.345294,5.344521,SALOME (F),0.0,3.70285691477204,0.31092436974789917
SALOMON,1,1527,1925,32,33.894333,15.531248,SALOMON (M),1.0,4.498671488896168,0.8235294117647058
SALOUA,2,1017,1983,54,-4.8010235,-43.856182,SALOUA (F),0.0,3.7460451197892,0.40336134453781514
SALVADOR,1,1847,1963,60,34.684944,-23.868992,SALVADOR (M),1.0,4.413546497551907,0.7394957983193278
SALVATORE,1,3604,1962,196,35.535534,-41.49675,SALVATORE (M),1.0,3.938910451784089,0.35294117647058826
SAM,1,5177,2007,297,-11.338496,19.268286,SAM (M),1.0,3.483426896926172,0.226890756302521
SAMANTHA,2,17599,1992,1347,-22.367863,-31.170605,SAMANTHA (F),0.0,3.5225700702115255,0.29411764705882354
SAMBA,1,1700,2005,62,-23.716982,-5.5969434,SAMBA (M),1.0,3.7484993128954605,0.37815126050420167
SAMI,1,13155,2008,444,-17.104404,-0.7178945,SAMI (M),1.0,3.818816447685518,0.3949579831932773
SAMIA,2,14776,1979,492,6.2889624,-44.102997,SAMIA (F),0.0,3.9739303904747088,0.48739495798319327
SAMIR,1,16566,1985,703,-4.6248965,-41.56658,SAMIR (M),1.0,3.7650433979561053,0.42016806722689076
SAMIRA,2,12786,1980,648,0.3741637,-49.244766,SAMIRA (F),0.0,3.7046533516651596,0.42857142857142855
SAMMY,1,1403,1990,75,-18.168976,-29.450428,SAMMY (M),1.0,3.8004587254570326,0.4117647058823529
SAMSON,1,1753,2011,39,28.225407,7.5250354,SAMSON (M),1.0,4.60011667130517,0.8571428571428571
SAMUEL,1,87434,1979,2332,-22.755417,-12.607938,SAMUEL (M),1.0,4.138781082285033,0.4369747899159664
SAMY,1,16527,2002,585,-16.651289,-0.31473172,SAMY (M),1.0,3.813072735762516,0.3949579831932773
SANA,2,7380,2010,356,-20.991116,12.75996,SANA (F),0.0,3.585677831542351,0.33613445378151263
SANAA,2,2590,2015,151,-36.508923,11.845421,SANAA (F),0.0,3.5996422980179705,0.3445378151260504
SANAE,2,1178,2014,53,-26.449055,1.3039899,SANAE (F),0.0,3.6613196383289077,0.35294117647058826
SANDIE,2,3826,1979,285,5.3295646,-56.940132,SANDIE (F),0.0,3.377843723840602,0.226890756302521
SANDRA,2,103618,1973,7925,9.575616,-56.161846,SANDRA (F),0.0,3.500412274766198,0.2689075630252101
SANDRINA,2,1207,1978,86,7.6320195,-57.6785,SANDRINA (F),0.0,3.554404505867917,0.2773109243697479
SANDRINE,2,240243,1971,20851,20.36668,-55.61575,SANDRINE (F),0.0,3.187488494690504,0.19327731092436976
SANDRO,1,6560,2017,716,-61.023006,22.850616,SANDRO (M),1.0,3.491439346884563,0.13445378151260504
SANDY,1,2216,1977,188,5.9838486,-57.85192,SANDY (M),1.0,3.3925355312370593,0.23529411764705882
SANDY,2,15851,1989,975,-16.972893,-35.80703,SANDY (F),0.0,3.530603801853257,0.3025210084033613
SANTIAGO,1,1415,2017,84,-50.216915,17.275505,SANTIAGO (M),1.0,4.229172077233764,0.453781512605042
SARA,2,25207,2008,1126,-19.449831,7.333151,SARA (F),0.0,3.8963820394155597,0.3865546218487395
SARAH,2,165444,2000,5491,-10.41456,-10.713702,SARAH (F),0.0,3.8862466736815295,0.40336134453781514
SARRA,2,1612,1994,61,-12.050204,-11.467009,SARRA (F),0.0,3.7397294729875368,0.37815126050420167
SASHA,1,7815,2016,729,-42.973103,34.44138,SASHA (M),1.0,2.850289199873541,0.14285714285714285
SASHA,2,6033,2011,507,-28.596685,40.259743,SASHA (F),0.0,2.961143088539978,0.16806722689075632
SAUVEUR,1,3023,1962,70,49.414364,9.476675,SAUVEUR (M),1.0,4.360534073132947,0.6302521008403361
SAVANNAH,2,2020,2009,179,-16.613775,42.698856,SAVANNAH (F),0.0,3.1211892781134765,0.2184873949579832
SCOTT,1,1443,1999,66,-12.872733,7.2826085,SCOTT (M),1.0,3.7002885914362635,0.37815126050420167
SEAN,1,2446,2007,167,-9.616084,25.71565,SEAN (M),1.0,3.368211341559391,0.25210084033613445
SEBASTIAN,1,1593,2016,75,-37.260605,7.652,SEBASTIAN (M),1.0,3.942620931558471,0.4369747899159664
SEBASTIEN,1,304086,1977,19467,7.1879616,-55.741165,SEBASTIEN (M),1.0,3.4697038731316754,0.25210084033613445
SEGOLENE,2,5290,1992,335,-18.15992,-35.939644,SEGOLENE (F),0.0,3.6237403045770047,0.29411764705882354
SEKOU,1,1517,2017,75,-29.581215,3.443645,SEKOU (M),1.0,3.6438092695087225,0.33613445378151263
SELENA,2,6801,2013,579,-41.067112,29.824291,SELENA (F),0.0,3.1485523248337874,0.18487394957983194
SELENE,2,2281,2012,184,-36.045128,36.206482,SELENE (F),0.0,3.0234669664019096,0.20168067226890757
SELIM,1,5254,2006,166,-21.727644,-6.998523,SELIM (M),1.0,3.8373136920992152,0.3697478991596639
SELIN,2,1579,2002,93,0.95463735,6.3502536,SELIN (F),0.0,3.4022413680730037,0.2605042016806723
SELMA,2,9704,2011,553,-23.92966,24.647402,SELMA (F),0.0,3.4535795200523176,0.2689075630252101
SELYAN,1,1210,2011,122,-41.80804,42.0949,SELYAN (M),1.0,2.752839135051821,0.13445378151260504
SEMIH,1,1398,2009,133,-11.86699,39.982265,SEMIH (M),1.0,3.185203480216905,0.20168067226890757
SEPHORA,2,3596,1999,189,0.33205676,1.925463,SEPHORA (F),0.0,3.568968234917422,0.29411764705882354
SERAPHIN,1,3228,1906,86,39.973537,20.12558,SERAPHIN (M),1.0,4.322768807454095,0.5966386554621849
SERAPHINE,2,2474,1908,79,40.534225,22.0017,SERAPHINE (F),0.0,4.171959290674081,0.48739495798319327
SERENA,2,7179,2003,421,-19.450783,22.467192,SERENA (F),0.0,3.4111062980946025,0.2689075630252101
SERGE,1,219090,1952,7877,49.277203,-20.283184,SERGE (M),1.0,4.0774067545100605,0.46218487394957986
SERGINE,2,1994,1957,72,45.351498,-23.68629,SERGINE (F),0.0,4.25953347370226,0.6218487394957983
SERGIO,1,3174,1974,151,12.791916,-55.89237,SERGIO (M),1.0,4.17669891579733,0.5714285714285714
SERINE,2,1318,2007,89,-12.76925,26.755087,SERINE (F),0.0,3.1978935459202487,0.2184873949579832
SERVANE,2,3292,2000,180,13.480066,-2.2560723,SERVANE (F),0.0,4.043958024272383,0.42857142857142855
SEVAN,1,1754,2008,253,-9.576468,46.95951,SEVAN (M),1.0,3.1384937402047863,0.15126050420168066
SEVERIN,1,2546,1982,54,41.99273,15.294273,SEVERIN (M),1.0,4.567832486855821,0.8571428571428571
SEVERINE,2,95363,1975,8451,10.248769,-58.43847,SEVERINE (F),0.0,3.103686200424104,0.15966386554621848
SHAIMA,2,2423,2007,214,-4.5564866,33.953156,SHAIMA (F),0.0,3.045888189830131,0.18487394957983194
SHAINA,2,4105,2007,332,-19.928902,37.74642,SHAINA (F),0.0,2.888110261740768,0.15126050420168066
SHANA,2,8067,2007,601,-12.059734,30.066456,SHANA (F),0.0,3.0840470931106916,0.19327731092436976
SHANICE,2,1044,2007,201,-9.053251,45.195488,SHANICE (F),0.0,2.8614676198908526,0.12605042016806722
SHANNA,2,4716,2014,595,-54.52409,29.44534,SHANNA (F),0.0,2.912744146937368,0.17647058823529413
SHANNON,2,2340,1997,179,4.6426125,-0.0006096523,SHANNON (F),0.0,3.229450231784864,0.21008403361344538
SHANON,2,1103,1998,70,-1.4741204,10.392007,SHANON (F),0.0,3.149704523872627,0.21008403361344538
SHARON,2,2360,2000,171,6.8263645,-0.90150976,SHARON (F),0.0,3.627951890550569,0.3025210084033613
SHAWN,1,1019,2009,87,-10.54345,38.124382,SHAWN (M),1.0,3.0993507835142147,0.19327731092436976
SHAYMA,2,1253,2008,136,-10.750346,42.90138,SHAYMA (F),0.0,2.8706097229914453,0.15126050420168066
SHAYNA,2,2734,2014,297,-43.26433,42.458286,SHAYNA (F),0.0,2.6191267628757706,0.11764705882352941
SHERAZADE,2,1574,2010,68,-18.54303,2.391288,SHERAZADE (F),0.0,3.6550503513646437,0.35294117647058826
SHERINE,2,2226,2009,168,-19.6536,36.087353,SHERINE (F),0.0,3.042766512271113,0.18487394957983194
SHERYNE,2,1304,2008,121,-31.41408,43.80009,SHERYNE (F),0.0,2.8856299953026077,0.14285714285714285
SHIREL,2,1240,2004,173,4.94717,19.891645,SHIREL (F),0.0,2.849486413094285,0.14285714285714285
SHIRLEY,2,4458,1996,162,-9.9477825,-25.027426,SHIRLEY (F),0.0,3.8796708175042367,0.40336134453781514
SIBEL,2,1740,1991,98,-18.11326,-25.26958,SIBEL (F),0.0,3.6420512260596873,0.3697478991596639
SIBYLLE,2,2916,2016,125,-35.699295,7.4129558,SIBYLLE (F),0.0,3.968774993969906,0.4369747899159664
SIDI,1,1275,1982,44,-0.6348047,-36.122387,SIDI (M),1.0,4.013471415251287,0.5210084033613446
SIDNEY,1,1430,1984,48,-6.7911167,-26.55706,SIDNEY (M),1.0,3.955380754591575,0.453781512605042
SIDONIE,2,8633,1902,215,31.39605,21.349709,SIDONIE (F),0.0,4.426501577064528,0.7310924369747899
SIEGFRIED,1,1110,1976,42,15.53275,-48.30003,SIEGFRIED (M),1.0,4.309014280516779,0.680672268907563
SIGRID,2,1328,1972,69,20.493202,-51.488934,SIGRID (F),0.0,3.9390575290513947,0.46218487394957986
SIHAM,2,5053,1987,205,-7.0013595,-28.408468,SIHAM (F),0.0,3.7894044407232133,0.3865546218487395
SIHAME,2,1596,1983,72,-7.7370048,-37.31985,SIHAME (F),0.0,3.6923170918390102,0.3697478991596639
SIHEM,2,2602,2014,87,-22.859201,-6.7697554,SIHEM (F),0.0,3.7906509910875372,0.3865546218487395
SILVAIN,1,1176,1908,35,39.06901,25.829342,SILVAIN (M),1.0,4.306624240858575,0.6470588235294118
SILVANA,2,1141,1962,48,39.827736,-36.867283,SILVANA (F),0.0,3.9557415070970547,0.5126050420168067
SILVERE,1,1430,1973,48,11.289488,-44.38577,SILVERE (M),1.0,4.488235146630562,0.8151260504201681
SILVIA,2,2108,1977,119,12.302941,-57.423485,SILVIA (F),0.0,4.180936692836733,0.3697478991596639
SILVIO,1,1448,1966,28,32.069656,-13.280408,SILVIO (M),1.0,4.534429412221688,0.865546218487395
SIMEON,1,4201,2011,149,26.779703,19.099424,SIMEON (M),1.0,4.304891864184715,0.5882352941176471
SIMON,1,86136,1991,2382,18.801071,5.7772517,SIMON (M),1.0,4.366773322227746,0.7226890756302521
SIMONE,2,219855,1924,7375,57.454777,9.007163,SIMONE (F),0.0,3.959643468795018,0.47058823529411764
SIMONNE,2,105198,1920,5060,54.123894,14.528201,SIMONNE (F),0.0,3.7022819718740223,0.3445378151260504
SINAN,1,1159,1994,50,-7.8556504,-0.350128,SINAN (M),1.0,3.630114013146806,0.35294117647058826
SINDY,2,2048,1984,126,-8.700207,-43.822495,SINDY (F),0.0,3.367775132337861,0.24369747899159663
SIRINE,2,8114,2013,516,-22.43658,22.839462,SIRINE (F),0.0,3.163779636709669,0.21008403361344538
SIXTINE,2,4314,2011,199,-15.579855,6.552762,SIXTINE (F),0.0,3.4051844930142523,0.24369747899159663
SLIMANE,1,2667,1971,75,17.489164,-35.03125,SLIMANE (M),1.0,4.139342911933174,0.5714285714285714
SMAIL,1,1791,1977,59,12.905879,-39.23465,SMAIL (M),1.0,4.021776541401846,0.5294117647058824
SMAIN,1,1081,1992,65,-19.395754,-30.330671,SMAIN (M),1.0,3.7310466740766186,0.3697478991596639
SOAN,1,7324,2014,918,-56.454193,37.034016,SOAN (M),1.0,2.33794567373509,0.08403361344537816
SOAZIG,2,1269,1977,86,9.552527,-57.24023,SOAZIG (F),0.0,3.694691313943373,0.3277310924369748
SOEN,1,1254,2017,204,-63.20154,24.024544,SOEN (M),1.0,2.5074339968493717,0.1092436974789916
SOFIA,2,23155,2016,1566,-41.502033,17.938784,SOFIA (F),0.0,3.5816100938813618,0.31092436974789917
SOFIAN,1,5884,2001,277,-3.411625,-9.470921,SOFIAN (M),1.0,3.5407591124427067,0.31932773109243695
SOFIANE,1,23066,2005,989,-12.678839,0.6078734,SOFIANE (M),1.0,3.607839097428636,0.31932773109243695
SOFIEN,1,1223,1991,67,-15.0081835,-30.181349,SOFIEN (M),1.0,3.6384085687196706,0.35294117647058826
SOHAN,1,5644,2015,719,-56.590176,35.13504,SOHAN (M),1.0,2.4325395840860446,0.10084033613445378
SOHANE,2,1733,2006,177,-6.5170655,37.779694,SOHANE (F),0.0,2.733853870756083,0.13445378151260504
SOIZIC,2,4880,1979,228,4.1664295,-50.129448,SOIZIC (F),0.0,4.0062636713186475,0.5294117647058824
SOLAL,1,3178,2017,270,-39.641582,27.009132,SOLAL (M),1.0,3.060587760395615,0.17647058823529413
SOLANGE,2,90716,1932,2220,56.510574,-0.76591253,SOLANGE (F),0.0,4.252268709479746,0.5882352941176471
SOLEN,2,1348,1975,62,9.800609,-48.90693,SOLEN (F),0.0,3.7314820842959007,0.3697478991596639
SOLENE,2,31706,2000,1530,-2.7828856,-7.18709,SOLENE (F),0.0,3.6250976689183902,0.35294117647058826
SOLENN,2,5954,1995,325,11.362399,-1.5458289,SOLENN (F),0.0,3.6974253798186534,0.3697478991596639
SOLENNE,2,5119,1982,240,-9.015007,-36.20828,SOLENNE (F),0.0,3.6171800422093483,0.3277310924369748
SOLINE,2,9104,2014,953,-57.89974,30.647606,SOLINE (F),0.0,3.337054392153276,0.19327731092436976
SOLVEIG,2,1448,2013,77,-38.750782,9.913491,SOLVEIG (F),0.0,3.828961772460301,0.42016806722689076
SONIA,2,83256,1974,4566,10.23489,-54.779747,SONIA (F),0.0,4.008659101037373,0.3697478991596639
SONNY,1,2530,1994,182,4.8586507,-9.162629,SONNY (M),1.0,3.5307827513784376,0.2689075630252101
SONY,1,1413,1993,79,-20.29743,-23.891264,SONY (M),1.0,3.703179403927437,0.3865546218487395
SOPHIA,2,13935,2017,471,-11.60188,-6.2084527,SOPHIA (F),0.0,4.045442085961758,0.4789915966386555
SOPHIAN,1,1009,1997,64,-21.667574,-28.258505,SOPHIAN (M),1.0,3.3501293071841647,0.23529411764705882
SOPHIE,2,244891,1971,11207,19.475897,-45.21935,SOPHIE (F),0.0,4.046865919144264,0.3697478991596639
SORAYA,2,9880,1977,276,-0.6646367,-31.787676,SORAYA (F),0.0,4.042582332490012,0.4957983193277311
SOREN,1,3063,2012,278,-34.54448,41.040024,SOREN (M),1.0,2.791788216084833,0.15126050420168066
SOUAD,2,3703,1983,178,-3.955586,-43.99904,SOUAD (F),0.0,3.8109052157205325,0.42857142857142855
SOUFIANE,1,3486,1990,166,-13.456011,-27.885551,SOUFIANE (M),1.0,3.645943915452881,0.35294117647058826
SOUKAINA,2,2525,1998,116,-13.845088,6.2092304,SOUKAINA (F),0.0,3.3390912238276274,0.24369747899159663
SOULEYMAN,1,1782,2017,256,-62.19692,26.658403,SOULEYMAN (M),1.0,2.7200205083421416,0.1092436974789916
SOULEYMANE,1,3296,2016,306,-48.87806,26.009518,SOULEYMANE (M),1.0,3.230772185445572,0.20168067226890757
SOUMAYA,2,3874,2016,348,-48.65925,25.489595,SOUMAYA (F),0.0,3.3299250046176203,0.2605042016806723
SOUMEYA,2,1117,2015,79,-34.354794,22.556425,SOUMEYA (F),0.0,3.3858163503909946,0.25210084033613445
SOUMIA,2,1767,1991,76,-12.324285,-27.218771,SOUMIA (F),0.0,3.7193357221959844,0.3697478991596639
STACY,2,5785,1994,418,4.168115,-4.8406935,STACY (F),0.0,3.2495350667294405,0.23529411764705882
STAN,1,2831,2015,199,-32.24834,26.3682,STAN (M),1.0,3.2388482570807247,0.2184873949579832
STANISLAS,1,20545,1931,535,33.604046,-9.109113,STANISLAS (M),1.0,4.5972483844156855,0.9327731092436975
STANISLAWA,2,2210,1931,211,48.527046,-4.816065,STANISLAWA (F),0.0,3.1403575415575076,0.20168067226890757
STANLEY,1,2682,2005,102,-14.710081,2.796355,STANLEY (M),1.0,3.8824789577721437,0.3949579831932773
STECY,2,2119,1995,134,3.2421117,-3.7678149,STECY (F),0.0,3.2897268452652186,0.24369747899159663
STEEVE,1,9971,1981,567,-3.3033948,-46.593517,STEEVE (M),1.0,3.54055242325582,0.3025210084033613
STEEVEN,1,3478,1992,212,0.9637801,-9.894028,STEEVEN (M),1.0,3.446600253877051,0.2605042016806723
STEFAN,1,2810,1931,69,32.397163,-9.585555,STEFAN (M),1.0,4.370895814431153,0.7058823529411765
STEFFY,2,1075,1992,75,2.6213937,-9.328148,STEFFY (F),0.0,3.2759943897611823,0.25210084033613445
STELLA,2,16430,2010,709,-37.5968,4.557847,STELLA (F),0.0,4.208869843630178,0.48739495798319327
STEPHAN,1,13757,1971,840,22.066269,-54.369522,STEPHAN (M),1.0,4.100452277343038,0.44537815126050423
STEPHANE,1,308539,1971,23327,21.066933,-54.965244,STEPHANE (M),1.0,3.5667881805857946,0.25210084033613445
STEPHANE,2,1217,1971,58,26.018013,-45.127583,STEPHANE (F),0.0,4.034536840436743,0.5462184873949579
STEPHANIE,2,238750,1974,23530,9.552188,-58.385162,STEPHANIE (F),0.0,3.3986845994476607,0.19327731092436976
STEPHEN,1,6496,1987,290,-15.390242,-36.879253,STEPHEN (M),1.0,4.254512694830056,0.5042016806722689
STERENN,2,1098,2000,51,-8.705655,3.2353168,STERENN (F),0.0,3.6823770609111066,0.37815126050420167
STESSY,2,2352,1998,167,3.496921,-4.5402613,STESSY (F),0.0,3.304402787675473,0.25210084033613445
STEVE,1,22179,1981,1117,-2.069577,-45.887512,STEVE (M),1.0,3.5920536603466724,0.2857142857142857
STEVEN,1,33250,1992,2046,-22.212334,-28.041689,STEVEN (M),1.0,3.4716252624054262,0.23529411764705882
STEVENS,1,1822,1991,105,-12.585759,-39.101463,STEVENS (M),1.0,3.4661958363266443,0.2689075630252101
SULLIVAN,1,6366,1998,319,-1.9244288,-9.64654,SULLIVAN (M),1.0,3.589378429251682,0.33613445378151263
SULLY,1,2214,1969,54,29.929722,-28.075615,SULLY (M),1.0,4.634880012815588,0.9747899159663865
SULLYVAN,1,1760,2004,116,1.7235117,5.97503,SULLYVAN (M),1.0,3.3701250490331742,0.2605042016806723
SUZANNE,2,288380,1920,9489,56.672848,17.18539,SUZANNE (F),0.0,4.01882151768788,0.4369747899159664
SUZELLE,2,1007,1966,34,39.841892,-28.403187,SUZELLE (F),0.0,4.122168595698879,0.6050420168067226
SUZETTE,2,8465,1931,253,54.670753,-4.2923374,SUZETTE (F),0.0,4.0823898201771165,0.5210084033613446
SUZIE,2,3665,2014,139,-34.852234,3.9704542,SUZIE (F),0.0,4.277500465820889,0.6974789915966386
SUZON,2,1348,2007,72,-10.961824,15.426232,SUZON (F),0.0,3.489773010308701,0.24369747899159663
SUZY,2,5390,1946,103,42.00181,-16.804672,SUZY (F),0.0,4.526009159708425,0.8403361344537815
SVEN,1,1217,2010,46,-22.522058,-3.7928276,SVEN (M),1.0,3.842447803461866,0.42016806722689076
SWAN,1,3199,2017,228,-36.13493,28.434343,SWAN (M),1.0,3.235118540102799,0.2184873949579832
SWANN,1,4133,2015,255,-29.535866,21.125511,SWANN (M),1.0,3.3892623479088693,0.2689075630252101
SWANN,2,1743,2015,109,-20.567038,21.908636,SWANN (F),0.0,3.265750573374982,0.226890756302521
SYBILLE,2,2916,1968,200,23.358421,-56.772045,SYBILLE (F),0.0,3.9830688408112134,0.4789915966386555
SYDNEY,2,1123,2002,82,-1.8043437,18.80093,SYDNEY (F),0.0,3.223457839114402,0.21008403361344538
